T_ID,senders_account,receivers_account,amount,date,time
1792,1074,1085,82.09,03/10/2023,12:38:53
1793,1069,1056,56.35,06/04/2023,17:20:19
1794,1054,1097,80.54,18/01/2024,09:41:55
1795,1023,1003,93.43,06/08/2023,23:55:42
1796,1084,1068,20.97,14/11/2023,16:56:04
1797,1029,1014,93.21,12/05/2023,21:02:54
1798,1081,1064,92.94,14/01/2024,03:52:28
1799,1013,1011,81.18,26/09/2023,09:16:57
1800,1088,1053,70.32,19/05/2023,15:33:45
1801,1087,1005,57.15,15/07/2023,01:09:26
1802,1082,1088,77.23,08/08/2023,14:28:26
1803,1055,1015,63,12/02/2024,20:32:01
1804,1086,1004,13.01,22/04/2023,14:45:02
1805,1045,1044,75.01,30/03/2023,17:17:27
1806,1010,1090,16.65,29/07/2023,23:30:49
1807,1005,1023,92.38,04/11/2023,23:46:04
1808,1053,1041,57.82,01/06/2023,07:19:29
1809,1001,1044,71.36,28/10/2023,12:45:04
1810,1015,1001,39.61,06/07/2023,15:18:13
1811,1041,1096,64.79,16/03/2023,07:38:27
1812,1090,1088,81.16,10/04/2023,07:54:54
1813,1003,1057,36.57,27/03/2023,20:09:10
1814,1063,1038,55.78,21/05/2023,18:26:28
1815,1023,1019,60.8,02/11/2023,05:31:24
1816,1081,1086,82.8,29/07/2023,19:49:25
1817,1065,1091,65.02,16/05/2023,14:46:14
1818,1068,1082,50.83,02/07/2023,21:35:58
1819,1017,1053,26.46,06/10/2023,08:11:16
1820,1062,1002,72.72,17/05/2023,12:02:17
1821,1027,1085,26.66,24/08/2023,14:37:44
1822,1031,1057,12.81,13/10/2023,15:53:16
1823,1040,1030,64.74,04/07/2023,17:02:09
1824,1056,1026,67.04,08/09/2023,16:57:41
1825,1087,1007,89.16,11/06/2023,07:25:46
1826,1057,1029,67.47,10/09/2023,17:17:30
1827,1096,1024,72.63,01/02/2024,00:11:00
1828,1011,1017,12.97,12/09/2023,15:08:47
1829,1079,1005,24.21,04/04/2023,06:42:11
1830,1084,1034,82.43,19/10/2023,12:27:01
1831,1006,1044,26.73,26/01/2024,05:02:26
1832,1023,1093,11.93,19/02/2023,07:20:13
1833,1006,1031,81.14,09/05/2023,05:32:01
1834,1066,1067,48.13,03/03/2023,21:56:43
1835,1031,1038,81.61,29/04/2023,04:19:11
1836,1013,1031,80.88,01/08/2023,23:04:46
1837,1007,1030,10.57,27/11/2023,02:44:22
1838,1081,1082,90.68,15/01/2024,02:07:29
1839,1024,1016,69.5,15/03/2023,03:29:16
1840,1035,1027,90.21,03/04/2023,07:23:36
1841,1020,1004,50.7,22/04/2023,16:55:29
1842,1042,1069,49.17,21/07/2023,13:29:43
1843,1032,1057,48.53,17/09/2023,17:48:09
1844,1061,1027,35.47,01/08/2023,11:07:32
1845,1023,1027,49.4,31/10/2023,00:09:11
1846,1092,1023,85.3,15/08/2023,09:25:23
1847,1026,1075,99.61,16/10/2023,16:59:46
1848,1087,1049,14.61,28/07/2023,19:19:27
1849,1036,1029,38.18,28/05/2023,17:11:48
1850,1066,1015,10.01,10/11/2023,13:11:31
1851,1067,1041,61.86,18/04/2023,14:44:24
1852,1005,1059,52.12,15/01/2024,23:42:07
1853,1029,1083,41.13,09/02/2024,10:47:59
1854,1006,1089,55.66,28/02/2023,14:40:23
1855,1011,1022,64.14,02/06/2023,19:24:32
1856,1019,1041,50.57,28/04/2023,20:18:28
1857,1093,1075,40.46,15/03/2023,11:59:58
1858,1075,1021,91.5,03/01/2024,14:17:22
1859,1033,1048,35.69,03/08/2023,00:30:37
1860,1042,1061,99.65,19/11/2023,22:12:16
1861,1057,1013,26.88,25/03/2023,04:31:06
1862,1078,1099,24.15,20/12/2023,11:15:34
1863,1049,1004,46.73,23/09/2023,11:43:51
1864,1088,1009,36.44,08/03/2023,10:37:37
1865,1006,1024,14.21,14/05/2023,02:38:58
1866,1043,1059,86.57,29/07/2023,15:40:01
1867,1023,1029,37.97,05/07/2023,01:05:08
1868,1050,1011,35.09,23/03/2023,19:34:05
1869,1005,1097,59.38,18/06/2023,12:38:00
1870,1069,1079,44.69,14/08/2023,09:59:36
1871,1050,1085,63.95,23/11/2023,03:10:03
1872,1049,1003,61.54,01/11/2023,22:13:59
1873,1035,1059,62.23,13/06/2023,03:56:53
1874,1087,1048,37.35,29/08/2023,08:28:09
1875,1097,1013,66.32,24/07/2023,06:08:25
1876,1081,1054,85.77,29/10/2023,15:07:22
1877,1055,1072,25.79,07/10/2023,06:16:12
1878,1019,1047,63.83,19/03/2023,05:17:36
1879,1044,1077,21.61,10/08/2023,09:25:00
1880,1013,1018,75.03,29/12/2023,21:29:14
1881,1073,1023,92.38,11/11/2023,03:59:53
1882,1051,1081,52.03,04/03/2023,06:09:50
1883,1072,1036,27.7,17/05/2023,17:52:15
1884,1014,1090,46.74,20/03/2023,23:58:34
1885,1048,1041,79.03,28/12/2023,15:58:26
1886,1075,1071,67.63,15/02/2023,04:37:59
1887,1055,1084,98.03,02/10/2023,14:29:25
1888,1066,1079,79.12,13/11/2023,13:22:47
1889,1063,1056,72.53,07/06/2023,09:59:22
1890,1032,1100,26.5,09/08/2023,16:59:45
1891,1026,1045,44.76,16/07/2023,10:40:54
1892,1028,1085,33.93,16/08/2023,00:30:45
1893,1052,1012,87.23,29/08/2023,23:28:46
1894,1022,1024,66,31/07/2023,03:04:30
1895,1023,1073,45.18,24/03/2023,02:09:36
1896,1023,1025,48.33,19/05/2023,22:38:05
1897,1027,1053,17.15,06/12/2023,07:27:07
1898,1086,1026,13.11,30/06/2023,12:59:10
1899,1055,1032,75.06,08/05/2023,02:11:13
1900,1051,1074,49.38,02/07/2023,18:36:51
1901,1020,1087,30.88,22/07/2023,13:30:55
1902,1015,1068,48.32,31/12/2023,08:12:13
1903,1059,1035,93.54,26/07/2023,03:25:12
1904,1098,1066,75.19,04/10/2023,04:34:59
1905,1027,1081,73.29,11/08/2023,18:12:51
1906,1089,1009,47.64,22/03/2023,12:21:35
1907,1015,1086,21.59,03/02/2024,09:02:04
1908,1074,1036,62.27,27/12/2023,04:53:33
1909,1068,1046,77.4,04/11/2023,02:13:06
1910,1012,1054,37.68,19/06/2023,03:25:49
1911,1002,1097,84.87,20/01/2024,10:05:28
1912,1076,1039,35.63,18/09/2023,01:20:20
1913,1074,1020,69.33,30/11/2023,10:45:07
1914,1011,1090,71,26/04/2023,18:18:51
1915,1068,1041,16.32,14/12/2023,05:16:18
1916,1076,1018,79.89,13/06/2023,14:33:00
1917,1011,1078,90.21,29/12/2023,23:12:49
1918,1014,1032,19.87,05/07/2023,00:53:28
1919,1057,1086,11.65,16/12/2023,21:20:44
1920,1063,1007,98.81,01/09/2023,14:31:32
1921,1062,1012,20.34,25/11/2023,07:29:54
1922,1043,1060,55.01,03/01/2024,09:00:52
1923,1023,1039,68.36,29/04/2023,04:47:38
1924,1091,1088,98,25/11/2023,06:51:59
1925,1045,1058,25.38,31/01/2024,23:28:15
1926,1081,1014,97.86,08/08/2023,16:07:36
1927,1001,1007,29.71,27/10/2023,20:28:36
1928,1050,1061,86.17,20/08/2023,14:54:01
1929,1077,1045,24.96,08/10/2023,03:59:12
1930,1075,1044,25.92,14/08/2023,17:35:06
1931,1020,1097,17.45,18/12/2023,06:44:18
1932,1094,1006,99.1,24/08/2023,00:48:05
1933,1057,1045,13.64,06/02/2024,16:03:01
1934,1009,1016,54.49,25/12/2023,09:50:44
1935,1089,1093,76.5,08/02/2024,06:02:59
1936,1017,1039,90.82,14/01/2024,02:28:04
1937,1063,1096,13.08,13/03/2023,10:01:38
1938,1091,1026,50.97,06/06/2023,16:09:11
1939,1044,1062,56.56,14/05/2023,17:18:51
1940,1083,1096,11.58,21/10/2023,19:57:12
1941,1026,1045,90.46,27/07/2023,06:34:03
1942,1031,1002,78.24,17/09/2023,03:35:23
1943,1008,1063,13.54,22/03/2023,10:52:31
1944,1045,1078,45.51,22/04/2023,12:33:19
1945,1029,1080,41.3,11/08/2023,22:47:00
1946,1054,1091,63.41,01/12/2023,18:48:58
1947,1008,1005,79.41,02/10/2023,02:13:49
1948,1003,1085,32.65,14/03/2023,19:08:09
1949,1045,1087,80.6,28/03/2023,04:28:58
1950,1008,1082,53.17,23/01/2024,16:32:54
1951,1036,1039,71.69,07/07/2023,03:19:31
1952,1059,1021,97.04,03/01/2024,16:49:00
1953,1077,1067,24.14,23/03/2023,04:03:35
1954,1035,1051,25.26,29/04/2023,02:03:26
1955,1082,1060,31.6,06/10/2023,00:17:59
1956,1069,1024,81.31,24/01/2024,01:14:51
1957,1067,1080,11.16,08/01/2024,23:13:49
1958,1072,1049,44.65,05/01/2024,00:52:08
1959,1037,1073,51.34,16/07/2023,23:51:04
1960,1051,1026,58.24,05/10/2023,02:48:33
1961,1057,1016,33.49,05/04/2023,09:41:49
1962,1097,1040,59.37,03/01/2024,23:38:19
1963,1019,1077,79.22,26/12/2023,06:28:04
1964,1043,1075,35.61,22/07/2023,01:37:03
1965,1011,1057,47.98,05/03/2023,05:14:29
1966,1095,1017,98.41,09/01/2024,09:55:32
1967,1057,1035,82.22,16/02/2023,15:41:42
1968,1033,1032,88.52,01/04/2023,19:46:36
1969,1036,1056,16.22,20/12/2023,13:19:23
1970,1038,1022,99.22,07/03/2023,11:55:47
1971,1090,1095,84.83,03/01/2024,20:27:13
1972,1079,1078,54.16,14/10/2023,23:36:40
1973,1051,1037,50.13,31/10/2023,01:03:04
1974,1091,1077,78.69,04/05/2023,03:29:27
1975,1086,1002,59.31,06/06/2023,22:02:13
1976,1100,1036,72.88,11/01/2024,03:00:39
1977,1025,1083,45.4,25/10/2023,23:06:55
1978,1028,1086,75.8,23/08/2023,12:35:50
1979,1014,1004,83.29,30/01/2024,16:51:25
1980,1066,1063,37.36,02/01/2024,06:49:59
1981,1099,1002,42.51,06/08/2023,16:03:39
1982,1087,1085,21.23,24/06/2023,08:54:05
1983,1040,1033,39.02,27/12/2023,11:57:04
1984,1058,1076,61.2,11/02/2024,18:20:05
1985,1049,1091,56.57,16/05/2023,01:43:46
1986,1007,1096,16.58,14/06/2023,02:06:53
1987,1039,1021,37.33,20/05/2023,13:15:42
1988,1048,1053,35.27,07/01/2024,06:59:38
1989,1083,1054,17.07,08/02/2024,07:47:05
1990,1081,1031,88.81,16/09/2023,23:06:23
1991,1074,1088,84.43,14/08/2023,11:34:41
1992,1072,1081,45.92,19/07/2023,14:50:30
1993,1004,1060,28.88,18/11/2023,23:15:37
1994,1045,1017,72.93,07/12/2023,05:47:52
1995,1043,1095,76.61,28/02/2023,13:16:33
1996,1014,1056,12.26,19/10/2023,10:11:44
1997,1030,1012,60.9,21/06/2023,04:34:37
1998,1025,1074,81.28,23/08/2023,02:55:51
1999,1070,1007,35.96,02/06/2023,06:32:52
2000,1069,1015,55.22,17/07/2023,20:25:34
2001,1077,1005,34.21,07/09/2023,15:51:13
2002,1047,1038,75.41,09/02/2024,04:56:36
2003,1005,1070,32.03,07/01/2024,06:53:08
2004,1073,1002,38.87,15/10/2023,13:55:06
2005,1008,1010,75.08,16/10/2023,22:53:10
2006,1046,1039,73.91,20/07/2023,09:06:07
2007,1080,1007,39.16,25/09/2023,15:46:02
2008,1043,1045,91.42,25/08/2023,17:43:49
2009,1067,1010,98.52,23/12/2023,06:25:03
2010,1050,1028,76.03,11/09/2023,22:18:29
2011,1098,1010,54.95,17/09/2023,00:11:38
2012,1007,1076,83.62,09/10/2023,07:25:02
2013,1064,1063,18.45,14/05/2023,06:39:43
2014,1024,1079,65.62,09/08/2023,18:07:37
2015,1078,1031,80.2,24/10/2023,02:42:57
2016,1047,1053,55.97,03/08/2023,14:01:48
2017,1068,1052,15.62,12/07/2023,09:22:08
2018,1020,1016,68.65,24/03/2023,08:41:31
2019,1092,1077,52.38,29/05/2023,09:15:13
2020,1040,1026,39.05,18/11/2023,17:19:30
2021,1017,1059,92.87,02/09/2023,12:26:25
2022,1030,1058,27.27,17/07/2023,23:21:15
2023,1041,1024,65.67,06/01/2024,04:27:50
2024,1043,1015,66.94,24/06/2023,08:40:17
2025,1006,1010,95.76,03/01/2024,08:44:46
2026,1029,1023,23.73,27/01/2024,18:47:34
2027,1081,1053,49.82,22/07/2023,14:18:15
2028,1087,1060,60.15,04/02/2024,02:11:49
2029,1004,1037,48.49,05/04/2023,18:00:29
2030,1007,1066,37.85,17/05/2023,04:21:38
2031,1053,1061,19.7,04/02/2024,03:34:47
2032,1083,1084,16.29,10/12/2023,02:13:18
2033,1057,1002,84.64,29/06/2023,22:04:31
2034,1007,1052,90.76,18/10/2023,09:02:23
2035,1051,1036,28.42,20/06/2023,21:16:31
2036,1085,1079,81.52,12/02/2024,06:10:53
2037,1066,1009,92.32,04/04/2023,10:11:24
2038,1061,1086,46.6,08/02/2024,23:50:38
2039,1030,1062,39.5,03/11/2023,14:57:26
2040,1084,1016,19.4,18/09/2023,14:24:59
2041,1084,1083,63.7,13/11/2023,15:42:57
2042,1079,1038,79.23,16/02/2023,03:29:04
2043,1013,1041,69.37,07/03/2023,17:41:43
2044,1085,1065,33.87,22/09/2023,12:40:14
2045,1045,1021,52.8,13/01/2024,10:56:37
2046,1099,1033,30.01,26/11/2023,21:42:21
2047,1008,1064,33.1,27/04/2023,22:27:24
2048,1029,1017,88.68,23/12/2023,23:04:57
2049,1027,1046,38.95,13/08/2023,05:37:02
2050,1064,1088,55.64,10/06/2023,11:09:13
2051,1098,1073,74.57,23/07/2023,20:00:42
2052,1042,1086,65.08,30/01/2024,10:25:28
2053,1040,1098,94.86,06/11/2023,00:04:34
2054,1036,1043,37.14,18/11/2023,15:23:39
2055,1100,1094,62.05,01/03/2023,12:47:55
2056,1064,1096,23.35,29/04/2023,05:36:33
2057,1034,1051,67.79,19/05/2023,10:29:08
2058,1012,1029,74.75,01/09/2023,21:36:50
2059,1024,1041,82.87,24/08/2023,23:50:10
2060,1084,1012,77.4,16/03/2023,17:32:55
2061,1082,1014,32.81,21/04/2023,14:01:17
2062,1045,1073,22.51,25/11/2023,11:31:28
2063,1034,1083,18.51,15/10/2023,02:39:43
2064,1026,1043,46.94,17/10/2023,21:38:57
2065,1033,1025,87.54,01/10/2023,10:26:07
2066,1088,1093,12.73,28/07/2023,13:26:54
2067,1005,1078,96.52,18/12/2023,08:10:18
2068,1030,1035,30.44,05/04/2023,02:24:08
2069,1077,1022,74.88,04/11/2023,11:44:24
2070,1088,1079,84.22,03/06/2023,15:54:35
2071,1084,1046,35.59,10/11/2023,04:39:28
2072,1014,1028,93.97,23/04/2023,20:14:33
2073,1027,1022,30.31,26/12/2023,20:55:10
2074,1040,1080,89.43,11/03/2023,12:10:57
2075,1047,1080,90.14,15/01/2024,08:35:21
2076,1095,1032,85.87,03/07/2023,23:09:15
2077,1083,1050,42.02,04/03/2023,05:46:46
2078,1061,1005,39.13,26/04/2023,13:42:07
2079,1026,1037,29.22,03/09/2023,07:59:04
2080,1032,1066,16.34,01/06/2023,12:39:36
2081,1068,1076,25.94,27/12/2023,13:09:58
2082,1019,1029,93.2,02/05/2023,08:09:19
2083,1016,1009,14.86,20/06/2023,15:54:34
2084,1056,1055,55.88,10/10/2023,09:44:49
2085,1014,1044,89.6,21/11/2023,14:44:45
2086,1004,1049,79.63,22/05/2023,01:02:10
2087,1017,1025,38.14,27/12/2023,14:30:33
2088,1023,1006,97.99,24/11/2023,09:17:02
2089,1055,1019,96.56,14/03/2023,08:41:07
2090,1019,1049,52.54,16/09/2023,22:09:36
2091,1093,1014,64.8,14/07/2023,22:59:11
2092,1032,1011,50.69,20/10/2023,21:05:11
2093,1048,1004,21.06,26/02/2023,15:40:13
2094,1007,1067,28.69,05/07/2023,00:11:58
2095,1080,1064,80.46,03/06/2023,08:56:00
2096,1094,1004,89.04,13/02/2024,05:42:37
2097,1034,1064,57.53,09/06/2023,09:30:22
2098,1050,1070,97.79,30/01/2024,11:26:04
2099,1095,1051,22.32,13/05/2023,13:11:16
2100,1065,1090,17.67,11/07/2023,18:06:18
2101,1051,1015,66,29/08/2023,02:47:43
2102,1028,1041,27.62,24/05/2023,12:58:31
2103,1017,1009,18.35,20/10/2023,02:42:42
2104,1067,1016,83.64,31/08/2023,03:25:42
2105,1046,1030,94.51,12/06/2023,08:35:33
2106,1075,1100,46.03,27/11/2023,19:54:55
2107,1049,1042,78.09,15/05/2023,10:32:18
2108,1033,1049,27.31,19/06/2023,19:53:28
2109,1051,1012,16.43,16/07/2023,05:53:30
2110,1014,1055,19.38,30/09/2023,19:12:57
2111,1029,1032,27.62,02/07/2023,17:45:20
2112,1012,1079,55.22,11/09/2023,00:55:02
2113,1091,1096,89.83,22/02/2023,02:30:45
2114,1020,1028,31.9,19/07/2023,10:14:52
2115,1058,1097,63.73,10/05/2023,00:03:27
2116,1011,1023,96,04/07/2023,21:25:06
2117,1010,1001,42.8,21/10/2023,14:06:26
2118,1041,1003,88.92,01/07/2023,03:06:46
2119,1049,1025,88.66,16/10/2023,09:43:31
2120,1034,1024,96.47,13/04/2023,10:54:51
2121,1058,1010,84.71,18/09/2023,06:06:38
2122,1011,1019,27.74,20/03/2023,03:58:17
2123,1048,1052,32.3,04/02/2024,02:55:09
2124,1075,1021,87.43,03/07/2023,02:51:39
2125,1059,1080,70.34,11/03/2023,15:32:36
2126,1092,1032,84.83,16/12/2023,18:49:51
2127,1051,1081,30.55,27/04/2023,04:32:27
2128,1097,1043,21.28,03/07/2023,19:27:34
2129,1012,1066,33.22,13/12/2023,13:15:20
2130,1058,1083,95.49,02/11/2023,01:46:19
2131,1045,1044,61.25,05/11/2023,12:30:42
2132,1012,1028,23.77,26/08/2023,06:11:45
2133,1013,1090,12.21,23/06/2023,18:35:53
2134,1013,1056,94.91,25/05/2023,11:14:41
2135,1040,1065,18.42,28/03/2023,17:03:11
2136,1052,1003,93.25,05/01/2024,23:50:01
2137,1052,1010,93.62,20/01/2024,01:57:58
2138,1093,1067,44.64,27/10/2023,14:43:23
2139,1022,1039,12.8,03/04/2023,16:46:28
2140,1025,1044,58.45,05/09/2023,01:07:20
2141,1052,1071,44.55,20/07/2023,17:32:24
2142,1098,1095,98.26,10/10/2023,06:10:32
2143,1038,1100,46.6,03/03/2023,15:25:44
2144,1031,1048,86.6,29/06/2023,10:33:24
2145,1043,1008,78.54,03/04/2023,03:13:25
2146,1062,1028,37.94,02/01/2024,03:37:36
2147,1057,1080,11.78,16/12/2023,14:02:57
2148,1048,1034,92.43,21/10/2023,03:34:28
2149,1034,1039,25.96,07/04/2023,18:52:29
2150,1041,1008,73.78,10/09/2023,12:43:15
2151,1044,1059,97,08/12/2023,16:51:36
2152,1015,1078,39.42,03/02/2024,05:05:33
2153,1074,1026,36.43,27/01/2024,21:35:34
2154,1099,1054,43.16,16/01/2024,08:02:03
2155,1076,1051,52.01,12/10/2023,12:09:08
2156,1023,1017,78.55,24/04/2023,06:52:11
2157,1044,1028,17.98,05/05/2023,13:24:34
2158,1051,1098,57.14,04/04/2023,16:13:23
2159,1034,1072,67.38,04/08/2023,12:32:28
2160,1027,1083,43.59,11/06/2023,17:24:56
2161,1095,1090,13.52,01/11/2023,08:13:29
2162,1016,1007,19.24,09/01/2024,12:15:44
2163,1009,1070,77.99,30/08/2023,01:08:24
2164,1057,1085,78.47,29/05/2023,10:00:19
2165,1013,1027,79.36,22/06/2023,00:13:43
2166,1011,1040,38.79,17/12/2023,16:30:46
2167,1053,1097,66.82,28/11/2023,19:19:33
2168,1041,1032,85.57,22/07/2023,01:07:15
2169,1025,1095,50.25,14/01/2024,19:18:10
2170,1068,1072,20.28,22/02/2023,20:54:36
2171,1079,1007,53.15,14/10/2023,21:49:24
2172,1074,1001,15.09,03/05/2023,07:30:17
2173,1051,1080,78.05,14/05/2023,19:50:30
2174,1094,1025,71.03,22/06/2023,12:34:24
2175,1064,1011,61.55,11/12/2023,23:55:19
2176,1092,1031,12.85,28/12/2023,21:47:11
2177,1022,1004,25.63,07/09/2023,20:02:05
2178,1036,1073,32.6,09/08/2023,07:08:07
2179,1045,1032,68.4,12/09/2023,11:49:03
2180,1072,1082,99.79,19/09/2023,04:16:33
2181,1004,1055,86.25,12/07/2023,17:40:16
2182,1031,1007,16.72,16/10/2023,09:28:17
2183,1094,1036,47.11,02/10/2023,13:19:44
2184,1100,1009,16.44,09/07/2023,16:37:15
2185,1055,1100,15.55,05/03/2023,14:57:04
2186,1072,1018,60.38,03/06/2023,14:35:36
2187,1051,1058,98.91,03/02/2024,09:56:01
2188,1100,1033,98.56,15/06/2023,17:22:39
2189,1016,1057,20.72,08/01/2024,05:21:57
2190,1062,1036,73.94,22/06/2023,09:35:02
2191,1040,1065,44.3,15/05/2023,06:37:12
2192,1082,1043,94.83,20/01/2024,23:06:06
2193,1042,1088,52.77,16/07/2023,10:55:09
2194,1037,1036,13.95,10/09/2023,23:37:39
2195,1091,1026,95.36,11/04/2023,20:12:54
2196,1056,1091,38.48,08/12/2023,15:35:00
2197,1074,1046,29.96,02/06/2023,11:58:14
2198,1041,1031,12.25,27/10/2023,03:55:44
2199,1059,1079,28.95,20/01/2024,11:20:54
2200,1079,1065,99.48,19/04/2023,10:26:28
2201,1040,1045,66.94,28/01/2024,07:53:54
2202,1026,1082,89.68,21/05/2023,13:18:32
2203,1052,1060,78.94,15/09/2023,01:30:22
2204,1055,1077,62.21,12/03/2023,21:16:33
2205,1058,1016,80.52,26/04/2023,14:58:33
2206,1005,1026,78.91,13/06/2023,16:10:02
2207,1021,1081,61.46,28/06/2023,19:00:23
2208,1015,1018,55.97,11/01/2024,01:24:39
2209,1071,1067,49.87,18/08/2023,12:26:45
2210,1091,1010,44.11,26/01/2024,16:57:43
2211,1004,1040,16.11,14/10/2023,16:09:19
2212,1088,1037,38.84,05/06/2023,12:13:26
2213,1082,1073,76.98,30/07/2023,14:49:57
2214,1067,1081,22.94,24/02/2023,03:38:44
2215,1078,1080,69.12,01/07/2023,20:39:34
2216,1066,1087,37.93,30/09/2023,07:19:18
2217,1009,1051,48.1,01/05/2023,13:27:59
2218,1041,1001,84.47,17/11/2023,14:57:19
2219,1031,1036,46.06,19/09/2023,01:22:13
2220,1026,1091,66.26,05/11/2023,13:37:45
2221,1009,1098,39.37,04/10/2023,04:03:32
2222,1032,1079,84.13,17/05/2023,16:10:55
2223,1063,1056,14.19,11/02/2024,03:11:00
2224,1036,1010,73.66,25/05/2023,12:49:00
2225,1027,1062,74.64,26/05/2023,18:23:18
2226,1093,1068,87.16,08/07/2023,10:11:16
2227,1050,1035,11.78,11/05/2023,20:39:38
2228,1013,1045,20.1,06/07/2023,16:58:32
2229,1035,1048,52.58,16/04/2023,03:18:22
2230,1084,1080,51.01,20/03/2023,14:44:24
2231,1031,1073,19.04,24/05/2023,20:20:27
2232,1053,1076,23.13,19/11/2023,06:20:01
2233,1041,1031,36.79,14/02/2024,13:33:37
2234,1068,1010,18.82,21/02/2023,15:58:02
2235,1006,1059,23.11,16/01/2024,03:51:33
2236,1046,1027,86.99,31/05/2023,08:55:59
2237,1043,1028,18.25,19/05/2023,14:50:51
2238,1024,1018,67.06,22/01/2024,03:11:25
2239,1068,1048,20.65,15/12/2023,13:17:47
2240,1015,1001,23.23,29/06/2023,03:07:30
2241,1044,1014,24.67,23/09/2023,18:18:29
2242,1051,1038,50.1,18/08/2023,10:38:47
2243,1080,1090,56.99,14/02/2024,01:15:41
2244,1082,1068,25.14,12/05/2023,16:04:49
2245,1087,1060,64.96,12/10/2023,22:44:13
2246,1072,1054,26.02,31/10/2023,00:04:04
2247,1047,1077,47.37,31/10/2023,00:06:40
2248,1036,1083,74.54,07/07/2023,20:16:30
2249,1066,1043,83.34,21/03/2023,11:24:49
2250,1008,1024,75.76,22/03/2023,06:00:57
2251,1012,1003,98.1,28/07/2023,22:02:58
2252,1063,1059,82.38,24/09/2023,15:12:41
2253,1035,1069,16.99,10/03/2023,08:52:30
2254,1072,1016,25.72,17/04/2023,20:21:23
2255,1009,1037,15.64,29/12/2023,07:41:11
2256,1041,1001,28.52,10/08/2023,04:32:09
2257,1022,1030,80.28,05/07/2023,22:45:49
2258,1053,1005,65.87,15/04/2023,10:15:27
2259,1060,1028,22.07,29/11/2023,09:05:06
2260,1015,1060,25.16,25/10/2023,05:59:58
2261,1048,1072,91.06,14/02/2024,03:16:52
2262,1099,1010,25.31,25/03/2023,00:33:51
2263,1073,1079,54.62,05/12/2023,15:43:50
2264,1066,1072,84.63,11/09/2023,05:42:07
2265,1062,1100,53.68,16/01/2024,13:35:48
2266,1082,1061,91.8,17/07/2023,23:16:17
2267,1020,1025,61.19,14/05/2023,20:41:50
2268,1033,1052,74.92,30/06/2023,02:36:28
2269,1095,1041,23.06,19/05/2023,23:16:20
2270,1050,1074,51.77,18/08/2023,14:03:31
2271,1095,1039,21.19,27/01/2024,18:38:36
2272,1021,1075,49.92,23/03/2023,06:20:32
2273,1093,1024,39.43,31/12/2023,13:57:08
2274,1095,1097,35.05,12/06/2023,00:19:13
2275,1018,1008,71.23,27/11/2023,11:58:25
2276,1058,1024,87.45,23/08/2023,04:35:37
2277,1043,1037,32,14/05/2023,02:25:36
2278,1033,1030,13.78,23/12/2023,22:05:30
2279,1048,1054,42.81,12/06/2023,20:53:21
2280,1083,1023,75.16,27/01/2024,16:16:24
2281,1009,1026,55.52,25/10/2023,15:07:38
2282,1070,1051,14.82,04/01/2024,07:14:11
2283,1081,1024,26.42,22/10/2023,07:02:35
2284,1019,1076,89.81,05/10/2023,08:40:29
2285,1009,1071,17.36,17/03/2023,00:01:21
2286,1058,1055,73.07,22/12/2023,20:32:52
2287,1035,1034,89.93,01/10/2023,22:06:07
2288,1086,1026,43.77,27/04/2023,17:32:54
2289,1073,1066,97.36,28/01/2024,00:59:06
2290,1002,1089,61.77,15/10/2023,15:51:28
2291,1075,1039,82.16,04/01/2024,21:53:44
2292,1022,1039,52.94,16/06/2023,20:01:47
2293,1056,1003,94.58,26/02/2023,12:50:26
2294,1078,1012,71.64,06/07/2023,15:32:28
2295,1025,1047,48.11,14/04/2023,13:35:45
2296,1033,1081,95.32,21/07/2023,05:53:52
2297,1031,1061,27.69,05/06/2023,00:46:32
2298,1100,1027,80.24,13/04/2023,07:42:09
2299,1019,1024,25.57,28/02/2023,02:37:40
2300,1023,1050,54.12,26/09/2023,07:22:21
2301,1089,1039,85.1,04/12/2023,20:10:15
2302,1069,1035,98.61,23/10/2023,20:38:43
2303,1016,1099,98.43,24/01/2024,20:28:04
2304,1033,1056,35.99,12/01/2024,02:03:40
2305,1076,1073,10.31,29/07/2023,03:29:44
2306,1043,1034,68.47,16/10/2023,13:51:53
2307,1056,1042,20.44,20/10/2023,02:16:40
2308,1093,1012,51.16,02/09/2023,14:53:23
2309,1014,1018,80.16,03/01/2024,14:12:02
2310,1047,1062,41.43,08/04/2023,19:53:51
2311,1067,1062,66.3,04/07/2023,00:48:12
2312,1079,1026,40.76,13/11/2023,10:55:07
2313,1005,1058,38.53,11/04/2023,04:59:38
2314,1085,1037,80.57,13/12/2023,13:26:06
2315,1069,1093,89.29,14/05/2023,13:22:22
2316,1082,1003,40.9,25/08/2023,12:55:05
2317,1045,1083,59.13,27/02/2023,06:17:31
2318,1055,1100,35.3,02/08/2023,20:30:32
2319,1006,1096,83.83,15/12/2023,01:43:51
2320,1068,1039,19.17,18/05/2023,04:48:03
2321,1046,1011,92.49,28/10/2023,08:46:18
2322,1045,1070,24.77,22/07/2023,22:31:30
2323,1064,1062,15.24,27/07/2023,23:08:56
2324,1075,1051,19.97,23/11/2023,21:04:20
2325,1070,1100,96.94,21/12/2023,22:28:00
2326,1023,1085,37.16,13/06/2023,11:01:59
2327,1028,1066,75.52,02/11/2023,06:24:28
2328,1056,1060,21.48,19/02/2023,16:36:41
